Username,Tweet ID,Tweet,Favourites Count,Retweet Count
GambitEsports,1468166678999617536,"Tragic @nAts__ss 🥺

#GambitValorant https://t.co/WPAnO2OHZi",239,10
margokingston1,1468116173308903425,"1664. PROOF Nats no longer represent agriculture sector - @NationalFarmers, backs Labor’s climate change policy.… https://t.co/2vYwYgEqjf",27,13
valesports_eu,1466453090236776451,Couldn't have done it without 🐼 @nAts__ss https://t.co/vwHV8kAie7,2558,327
GambitEsports,1466443238412369921,"WHAT AN ACE! @nAts__ss 

#GambitValorant #VALORANTChampions https://t.co/AmcCdUIOkb",1501,269
FoxCricket,1468177269864554496,"Is this the catch of the summer? 

What a grab! 🔥

📺 Watch #BBL11 on Ch 501 or stream on @kayosports:… https://t.co/8Eq81pgBgJ",151,43
BBL,1468022452294987776,"Three of the most beloved superheroes on the planet 😍

Melbourne Renegades, Adelaide Strikers AND Spider-Man are pu… https://t.co/XZBVi1kmtW",783,26
StrikersBBL,1468069973507465221,Get ready for our opening clash against the Renegades💥👊 Let's go!! #BlueCrew #BBL11 https://t.co/IDG8Ss17mo,811,35
SkyCricket,1468167968609734656,"OH. MY. GOODNESS. 🤯

That is one of the best catches you will EVER see from Jake Fraser-McGurk! The #Renegades teen… https://t.co/lr9O3IkOjR",359,26
cricketcomau,1468169726169735170,All the angles on what will be one of the catches of #BBL11 https://t.co/TiLhJNdQT0 https://t.co/LYm3M6zbUZ,324,19
CJCJ_RL,1467647894815711233,RENEGADES PRACTICE UPDATE 🎥🎮 https://t.co/lYX5T4hH4n,1043,31
ESPNcricinfo,1468183734520324100,"❌ Poor at the death while batting
✅ Excellent at the death while bowling 

The Renegades win a final-over thriller 👏

#BBL11",189,11
BBL,1468097946147241989,"The Renegades were on a 7️⃣ game losing streak to the Strikers... until the last time they met at Adelaide Oval!

W… https://t.co/iZjvKNpHzU",106,6
BBL,1468181163105652741,Let it be known - nobody hits three helicopters over the Renegades and gets away with it! 🚁🚁☝️ #BBL11 https://t.co/34MghGdDf8,82,8
cricbuzz,1468183306915049473,"Final over (bowled by Pattinson)-- 0 W 0 2 2 2

Melbourne Renegades win by 2 runs.  

#BBL11… https://t.co/tRRPYVz1yM",66,5
7Cricket,1468183552151932930,The Renegades win by two runs in a final over thriller! #BBL11 https://t.co/0c4hlFr4Wc,41,6
ESPNcricinfo,1468126126639759361,James Pattinson looks battle-ready for the Melbourne Renegades 🦸‍♂️ https://t.co/m6cQiTLOjr,451,7
Cricketracker,1468185128929153025,Melbourne Renegades beat Adelaide Strikers by 2 runs and register their first win in the Big Bash League 2021-22.… https://t.co/fl6jiy79ml,57,4
Renegades,1467216149763002374,"I’ve decided to giveaway one of the new Renegades jerseys 🥵

Like, Follow and Comment below “nice moustache” for yo… https://t.co/awCClJK59e",517,59
guardian,1465751478853935117,Renegades: Born in the USA by Barack Obama and Bruce Springsteen – review https://t.co/B0MB3MGZWO,73,21
Britt_Ghiroli,1467992650557145096,"Oakland A's managerial candidates who have or are expected to interview soon: Mark Kotsay, Matt Quatraro, Will Vena… https://t.co/rREtH8zK3T",289,72
YorkshireCCC,1467788492818329603,Yorkshire County Cricket Club today announces the appointment of Darren Gough as Managing Director of Yorkshire Cri… https://t.co/md8uCTnSHI,854,68
CBCOlympics,1467599675901374464,WATCH | Brendan Bottcher and Darren Moulding join That Curling Show following Moulding being cut from the team… https://t.co/FXzIZ3Qa2Y,47,90
GeorgeDobell1,1467599290981773312,Darren Gough appointed Yorkshire director of cricket | The Cricketer https://t.co/qEOFGkyOi5,893,88
UMUSICPH,1467818198623944708,"Congratulations Darren (@Espanto2001)! 'Tama Na' just hit 1,000,000 streams on Spotify! 💚

Listen to 'Tama Na'… https://t.co/nrONlvulbn",98,56
talkSPORT,1467602638405607425,"BREAKING: Darren Gough to be named Director of Cricket at Yorkshire tomorrow.

- talkSPORT sources understand.

📲 L… https://t.co/zRsV9qGSLX",1061,58
talkSPORT,1468136318223880194,"🤦 “How boring are Arsenal now? That first half was hard to watch last night.”

😡 “#AFC don’t trust where they are.… https://t.co/JaAoTp6z6Z",118,19
SkySportsNews,1467791058264223750,BREAKING NEWS: Yorkshire appoint Darren Gough as managing director of cricket on an interim basis. https://t.co/Z0164jhBat,435,26
Raiders,1468218747236327432,"Great on the field. Even better off it. 

Darren Waller is our Walter Payton NFL Man of the Year nominee. Learn mor… https://t.co/iRbAHxBvxF",217,37
BBCSport,1467790466204717067,Former England fast bowler Darren Gough has been appointed as Yorkshire's interim director of cricket. #bbccricket,254,24
ThinBluePaw,1467937381156335619,"After a tough start to their partnership, following PC Sewell’s cancer diagnosis and chemotherapy treatment. PD Jur… https://t.co/yWaC220pUA",814,19
JFowlerESPN,1467988163297746946,"Raiders TE Darren Waller (knee) is optimistic about a potential return this week vs the Chiefs, per source. Las Veg… https://t.co/sY1VdDSgpK",156,27
SajSadiqCricket,1467788930602999809,Yorkshire County Cricket Club have announced the appointment of Darren Gough as Managing Director of Yorkshire Cric… https://t.co/7HUdeR8ePp,967,25
ESPNStatsInfo,1467630841249607682,George Kittle is the 2nd tight end in the last 5 seasons with 100 Rec yds and 2 Rec TD in a 1st half (Darren Waller… https://t.co/zMCsrvTCWA,202,34
DoubleEmMartin,1467612759646953473,this interview with @darren_moulding is possibly the best curling interview I’ve ever seen. also dear god someone s… https://t.co/FY7zJr6meK,277,21
AttorneyCrump,1467928828827865088,"Clean water is a basic human right, but it's STILL a problem in Flint. To ‘build back better,’ we must 1st level th… https://t.co/0eYG6uDmn0",247,79
annabelcrabb,1467992198088065026,.. well... here it is happening again. And if you're one of the gang who think it's OK because you don't approve of… https://t.co/AMVrwHDoXC,2174,80
PatMcAfeeShow,1467923794178183175,"Gardner &amp; Flint Minshew celebrating together was AWESOME.

WHAT A MOMENT‼️

#PMSOverreactionMonday… https://t.co/8hfLK7A1x3",545,53
NicolleFlint,1467993587270885378,Will you condemn &amp; cut ties with Shanks &amp; ⁦friendlyjordies⁩ now @AlboMP⁩ ⁦@tanya_plibersek⁩ ⁦@Tony_Burke⁩ ⁦… https://t.co/xT1VwWmQA3,231,53
NRDC,1467606959016845319,"""Frankly, for decades we've had sort of a 'let them drink lead' policy at the federal government. Many states and l… https://t.co/tMezFf6gor",26,20
BrennaGreene_,1467622140232953857,Oh man. Gardner’s dad Flint. Have such a soft spot for this family. https://t.co/Ud2dfShZp1,250,23
hawaii,1467405180731752451,The poisoning of Oahu's usually pristine water supply by the military's fuel tanks at Red Hill should be as well-co… https://t.co/PJJx9bUoAX,915,396
hollieahughes,1467991550445580289,"I assume ⁦@AustralianLabor⁩ will be disassociating themselves from the revolting, sexist behaviour? ⁦@NicolleFlint⁩… https://t.co/cfetX89KDV",188,31
MacFarlaneNews,1466494220357804032,"NEW:  Feds announce charges in US Capitol breach case against Justin Jersey of Flint, Michigan.  He joins a growing… https://t.co/4yJdZTJV54",4788,1133
jkalbrechtsen,1467996991565094914,"You are not alone ⁦@NicolleFlint⁩ This is foul, wrong and why our culture stinks. When men think this is funny and/… https://t.co/PhrtKJvU5V",118,13
TheCalebBond,1468067464529395719,"Jordan Shanks, aka friendlyjordies, is a sexist pig. A left wing man telling a woman she's bad for women. Yawn. Goo… https://t.co/GS6bGDb3sj",71,10
UMich,1467995518060187651,U-M experts say fiscal reporting transparency is critical to alleviating future fiscal challenges. . The… https://t.co/ci5KvRBzh4,11,6
FOX2News,1468011167276752902,Fieger says a gas explosion in a Flint neighborhood in November was the result of negligence that could have been a… https://t.co/WpihdCHYkj,6,4
shannonrwatts,1466814322424762369,"For context, in 2000, a Flint-area man pleaded no contest to involuntary manslaughter and was sentenced to two year… https://t.co/YWmXfg3Wxr",2902,311
JonErlichman,1467288925207252993,"Age when their business started:

Leo Goodwin, Geico: 50
Bernie Marcus, Home Depot: 50
Ray Kroc, McDonald’s System:… https://t.co/eT1dayeqUl",429,117
GylesB1,1466507668928057345,Tonight? A happy evening of Christmas readings &amp; music in aid of the amazing ⁦@MaggiesCentres⁩ at The Royal Hospita… https://t.co/jxYaan12kk,324,16
JElliotMP,1468002421645266944,"After the Greens preferenced the Nationals over Labor in Byron Shire, they suffered a catastrophic 34% swing agains… https://t.co/mRq3BEhx5d",3487,753
USEmbassySeoul,1468054860059021312,.@USEmbassySeoul with 🇬🇧🇦🇺🇨🇦🇳🇿🇮🇳 embassies has asked 🇰🇷 gov for urgent recognition of foreign nationals fully vacci… https://t.co/pzMB1MreZy,1953,509
DarrenChesterMP,1468052698754797571,I want to assure Australians there are plenty of normal people in The Nationals party room who are doing their best… https://t.co/twrb8tkGol,1947,231
BJP4India,1467835654226661380,"India's special and strategic partnership has continued to strengthen irrespective of the COVID pandemic. 

Both co… https://t.co/nCD4pn1vVN",662,240
UKinKorea,1468052789477937156,".@UKinKorea, alongside 🇦🇺 🇨🇦 🇮🇳 🇳🇿 🇺🇸 Embassies, has again asked the government of 🇰🇷 for urgent recognition of for… https://t.co/nBVtGDv1qp",428,163
StateDept,1468052653884133385,The United States' updated pre-departure testing requirements for air travelers to the U.S. goes into effect starti… https://t.co/zfkkGoe9zt,182,89
BestForBritain,1468246673050591232,"""It appears under the law as drafted I could theoretically, in future, be deprived of my citizenship with no notice… https://t.co/bbm5ZMIaj5",257,99
joncstone,1468142316468715521,“HMG therefore transported animals which were not at risk of harm at the direct expense of evacuating British natio… https://t.co/Jijo9rJgvz,367,113
euinkorea,1468059498237825024,@euinkorea together with 🇪🇺 member states embassies &amp; other partners have asked 🇰🇷gov for urgent recognition of for… https://t.co/BqZBwobV3l,490,191
HamdanMohammed,1467880734908198918,I was pleased to meet with 300 promising Emirati professionals employed recently by Majid Al Futtaim under the NAFI… https://t.co/mKvAcN1XwE,595,88
campuscodi,1468258140877733896,NEW: Google said it temporarily disrupted the operations of the Glupteba botnet and has filed a lawsuit against two… https://t.co/q4vAH9iy6D,94,39
IranNewsUpdate1,1468223648079175686,"🇪🇸MEP @FZarzalejos:
The regime of the Islamic Republic of #Iran has the most flagrant violations of #HumanRights, a… https://t.co/pxrwlPyvBc",40,39
hyunsuinseoul,1468094169579409409,"In an extraordinary move, six embassies in Seoul jointly tweeted this afternoon to urge S. Korea to recognize forei… https://t.co/pJinczg0Jw",205,51
mattjcan,1468061883785568256,"1 piece of the best Hunter coal for each of the kids. Christmas shopping done!!

With James Thomson the Nationals c… https://t.co/PWgpWesm7Q",396,60
CanEmbKorea,1468084343679729664,.@CanEmbKorea with 🇦🇺 🇮🇳 🇳🇿 🇬🇧 🇺🇸 embassies has asked 🇰🇷 gov for urgent recognition of foreign nationals fully vacc… https://t.co/HhE6VyLIij,181,57
josbuttler,1468165034140663810,Excited and privileged to play my first away Ashes series! Can't wait to get out there at the Gabba 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏏 https://t.co/9vzVLH6vVT,8635,204
ShaneWarne,1468032333252939776,1 sleep till the #ashes starts at the #GABBA. Thankyou to both teams for the sacrifices you’ve made to make this se… https://t.co/GdJ2zesqSE,4047,87
MichaelVaughan,1468120062322216963,The Aussies are clear favourites for the #Ashes If they blow England away in Brisbane I feel a similar story to the… https://t.co/kZAebVp7rK,5772,147
cricketcomau,1468106160041431045,"JUST IN: England have named a 12-player squad for the first #Ashes Test starting tomorrow at the Gabba.

Joe Root (… https://t.co/wX2PI2k3XS",1624,106
englandcricket,1467901771653824518,"Our walk from the changing room at The Gabba ⏳

#Ashes https://t.co/UWqK3C9vd0",2916,156
englandcricket,1468105643865354243,"We have named a 12-player squad for the first Ashes Test at The Gabba 👇

#Ashes",1601,113
TheBarmyArmy,1467786165671579652,"What do you make of the pitch at the Gabba 2 days out 👀

📸 Danny Reuben

#Ashes 🇦🇺🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/wOBolqpSxb",1338,41
bbctms,1468044950067503107,"England confirm @jimmy9 will miss the Gabba Test. 

He is fit to play &amp; not carrying an injury, but England want to… https://t.co/jHXVWuLXzQ",248,23
ESPNcricinfo,1467916751471996936,"Name the XI you think England should pick at the Gabba 👇

#Ashes #AUSvENG https://t.co/7qqHu7dd9J",807,19
beastieboy07,1468086950800199680,"Zak Crawley has become the latest victim of the Nut net, the net at the Gabba where at least 5 batters have been hi… https://t.co/qQGmow7Sc9",612,18
7Cricket,1468035340887683075,"""No-one joined in with me, but I was saved by a mate...""

Enjoy the origin story of @TheBarmyArmy, a quarter of a c… https://t.co/4M60EkkSE4",361,33
AnnastaciaMP,1468128776613597187,"Are you heading to The Gabba for the Ashes this week?

You’ll see a new statue that’s been unveiled there today.

Q… https://t.co/aLn2eEEYRu",208,20
ICC,1468130644219908098,"England have named a 12-member squad for the Gabba Test. 

Details 👉 https://t.co/VLzshhTJ5N

#WTC23 | #AUSvENG |… https://t.co/bulIAdeGas",1036,27
craddock_cmail,1468111162218725379,Great work. Great moment. The AB statue at the Gabba. “Not a shot I played against the windies!’ https://t.co/m2gzeU2NmA,659,38
cricketcomau,1468005355925819395,"Anderson ruled out of first #Ashes Test, reports say:  https://t.co/vqpaLNvM2g",431,23
Adam_Creighton,1467905695500562432,I caught Covid and it was no big deal https://t.co/lV8o6EasPk,377,52
vanbadham,1468161790156554240,"@Adam_Creighton An old friend of mine caught it in London and died. She was 42. 

But it’s all about you, right?",461,16
crikey_news,1468162128263761922,We may have finally reached peak Adam Creighton. His coverage as The Oz's Washington correspondent is much like it… https://t.co/R6g1Zc5CKq,16,4
Adam_Creighton,1466121912153739269,"It's shocking how this OMICRON 'variant', which appears not to have killed a single person in the world, has prompt… https://t.co/rjB29ckn77",2702,526
